IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,puskesmas_rawat_inap,puskesmas_tanpa_rawat_inap,pustu,posyandu_aktif,posyandu_bulanan,total_puskesmas,ada_puskesmas,ada_puskesmas_rawat_inap,ada_pustu,ada_posyandu,puskesmas_per_1000,posyandu_per_1000,pustu_per_1000,rasio_posyandu_bulanan,skor_fasilitas,dokter_pria,dokter_wanita,total_dokter,bidan,bdd,ada_dokter,ada_bidan,dokter_per_1000,bidan_per_1000,adequacy_dokter,adequacy_bidan,skor_tenaga_kesehatan,gizi_buruk,gizi_buruk_per_1000,skor_gizi,klb_diare,klb_dbd,total_klb,skor_klb,skor_kondisi_kesehatan,program_stunting,jaminan_bumil_miskin,skor_program_prioritas,sktm,sktm_per_1000,skor_kesejahteraan,skor_kesehatan_total,cluster,label
3503070005,TRENGGALEK,KARANGAN,SUKOWETAN,2,-8.1114791,2,111.680363,1429,5716,0,0,1,5,5,0,0,0,100,100,0.0,0.8747375787263821,0.1749475157452764,100.0,50.0,0,0,0,1,100,0,100,0.0,0.1749475157452764,0.0,8.74737578726382,23.498950314905528,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,71,12.421273617914624,70.79731908002066,62.95446948672845,2,Desa Mandiri Program
3503070006,TRENGGALEK,KARANGAN,JATIPRAHU,1,-8.0967494,2,111.6915357,1969,7876,0,0,0,6,6,0,0,0,0,100,0.0,0.7618080243778568,0.0,100.0,35.0,0,0,0,5,100,0,100,0.0,0.6348400203148806,0.0,31.74200101574403,32.69680040629761,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,0,0.0,100.0,59.6742001015744,2,Desa Mandiri Program
3503070007,TRENGGALEK,KARANGAN,SUMBERINGIN,1,-8.0802251,2,111.6909519,2385,9540,0,0,1,7,7,0,0,0,100,100,0.0,0.7337526205450734,0.1048218029350104,100.0,50.0,2,3,5,5,100,100,100,0.5241090146750524,0.5241090146750524,52.41090146750524,26.20545073375262,51.44654088050315,0,0.0,100.0,0,1,1,50,80.0,100,0,60.0,0,0.0,100.0,62.86163522012579,0,Desa Stabil
3503070008,TRENGGALEK,KARANGAN,KEDUNGSIGIT,1,-8.0791662,2,111.6782594,1727,6908,0,0,0,5,5,0,0,0,0,100,0.0,0.7237984944991315,0.0,100.0,35.0,1,2,3,2,100,100,100,0.4342790966994788,0.2895193977996526,43.42790966994789,14.475969889982627,43.16155182397221,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,101,14.620729588882456,65.62635087712391,62.85302304370545,5,Desa Tenaga Kesehatan
3503070009,TRENGGALEK,KARANGAN,JATI,1,-8.0963173,2,111.6519954,2056,8224,0,0,0,5,5,0,0,0,0,100,0.0,0.6079766536964981,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.2431906614785992,0.0,12.15953307392996,24.863813229571985,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,124,15.077821011673151,64.55171912987986,58.17112522038098,2,Desa Mandiri Program
3503070013,TRENGGALEK,KARANGAN,KAYEN,2,-8.0876849,2,111.6425906,513,2052,0,0,0,3,3,0,0,0,0,100,0.0,1.461988304093567,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.4873294346978557,0.0,24.366471734892787,29.746588693957115,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,22,10.721247563352826,74.79411682831424,60.4160588563207,2,Desa Mandiri Program
3503070014,TRENGGALEK,KARANGAN,KARANGAN,1,-8.0848602,2,111.6624001,2472,9888,1,0,0,5,5,1,100,100,0,100,0.1011326860841424,0.5056634304207119,0.0,100.0,85.0,3,2,5,2,100,100,100,0.5056634304207119,0.2022653721682848,50.5663430420712,10.11326860841424,44.271844660194176,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,78,7.888349514563107,81.4543209541072,79.71339326045927,1,Desa Unggulan
3503070015,TRENGGALEK,KARANGAN,KERJO,1,-8.0610114,2,111.6641474,1689,6756,0,0,0,4,4,0,0,0,0,100,0.0,0.5920663114268797,0.0,100.0,35.0,1,2,3,2,100,100,100,0.4440497335701598,0.2960331557134398,44.40497335701599,14.801657785671992,43.68265245707519,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,97,14.357608052101837,66.244955258457,59.0451586401145,5,Desa Tenaga Kesehatan
3503070016,TRENGGALEK,KARANGAN,SALAMREJO,1,-8.0719907,2,111.6754068,1764,7056,0,0,0,5,5,0,0,0,0,100,0.0,0.7086167800453514,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.2834467120181406,0.0,14.17233560090703,25.66893424036281,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,103,14.59750566893424,65.68095081146404,52.48532864123711,0,Desa Stabil
3503070017,TRENGGALEK,KARANGAN,BULUAGUNG,1,-8.0537881,2,111.6804678,1007,4028,0,0,1,3,3,0,0,0,100,100,0.0,0.7447864945382324,0.2482621648460774,100.0,50.0,2,2,4,3,100,100,100,0.9930486593843098,0.7447864945382324,99.30486593843098,37.23932472691162,74.61767626613704,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,81,20.10923535253228,52.72275600645219,67.92669466717948,5,Desa Tenaga Kesehatan
3503070018,TRENGGALEK,KARANGAN,SUMBER,1,-8.0510044,2,111.6886071,471,1884,0,0,0,2,2,0,0,0,0,100,0.0,1.0615711252653928,0.0,100.0,35.0,1,1,2,3,100,100,100,1.0615711252653928,1.5923566878980893,100.0,79.61783439490446,91.8471337579618,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,35,18.577494692144374,56.32391118050398,68.09417455754084,5,Desa Tenaga Kesehatan
3503070019,TRENGGALEK,KARANGAN,NGENTRONG,2,-8.0439368,2,111.6814884,1187,4748,0,0,0,3,3,0,0,0,0,100,0.0,0.6318449873631002,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.6318449873631002,0.0,31.592249368155013,32.63689974726201,0,0.0,100.0,0,1,1,50,80.0,100,0,60.0,19,4.001684919966301,90.591952850026,52.71842022181811,0,Desa Stabil
3503071001,TRENGGALEK,SURUH,NGRANDU,2,-8.1374234,2,111.6106147,961,3844,0,0,1,5,5,0,0,0,100,100,0.0,1.3007284079084287,0.2601456815816858,100.0,50.0,0,0,0,0,100,0,0,0.0,0.0,0.0,0.0,20.0,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,15,3.902185223725286,90.82587877182284,64.08258787718228,2,Desa Mandiri Program
3503071002,TRENGGALEK,SURUH,PURU,2,-8.1263534,2,111.5967868,826,3304,0,0,0,5,5,0,0,0,0,100,0.0,1.513317191283293,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.3026634382566586,0.0,15.13317191283293,26.05326876513317,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,11,3.3292978208232444,92.17274935407094,61.23059212669039,2,Desa Mandiri Program
3503071003,TRENGGALEK,SURUH,WONOKERTO,2,-8.121819,2,111.6013435,610,2440,0,0,1,3,3,0,0,0,100,100,0.0,1.2295081967213115,0.4098360655737705,100.0,50.0,0,0,0,1,100,0,100,0.0,0.4098360655737705,0.0,20.49180327868853,28.19672131147541,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,21,8.606557377049182,79.76579885182036,65.02576021305089,2,Desa Mandiri Program
3503071004,TRENGGALEK,SURUH,NGLEBO,2,-8.1150286,2,111.6024644,1270,5080,0,0,0,4,4,0,0,0,0,100,0.0,0.7874015748031495,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1968503937007873,0.0,9.842519685039369,23.937007874015748,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,27,5.31496062992126,87.50441346417253,60.2346933149212,2,Desa Mandiri Program
3503071005,TRENGGALEK,SURUH,GAMPING,2,-8.0885278,2,111.6036637,1700,6800,0,0,0,4,4,0,0,0,0,100,0.0,0.588235294117647,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1470588235294117,0.0,7.352941176470587,22.94117647058824,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,45,6.617647058823529,84.4417697053913,59.67947108818619,2,Desa Mandiri Program
3503071006,TRENGGALEK,SURUH,SURUH,1,-8.0975257,2,111.6325065,1871,7484,1,0,0,5,5,1,100,100,0,100,0.1336183858898984,0.6680919294494923,0.0,100.0,85.0,1,0,1,2,100,100,100,0.1336183858898984,0.2672367717797969,13.361838588989844,13.361838588989844,30.68947087119188,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,49,6.547300908605024,84.60715501465758,76.63308321926372,1,Desa Unggulan
3503071007,TRENGGALEK,SURUH,MLINJON,2,-8.1145213,2,111.6519377,3001,12004,0,0,1,12,12,0,0,0,100,100,0.0,0.9996667777407532,0.0833055648117294,100.0,50.0,0,0,0,1,100,0,100,0.0,0.0833055648117294,0.0,4.165278240586472,21.66611129623459,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,134,11.162945684771744,73.75567506303925,62.79209533036257,2,Desa Mandiri Program
3503080001,TRENGGALEK,GANDUSARI,NGRAYUNG,1,-8.1604684,2,111.6830602,1719,6876,0,0,1,9,9,0,0,0,100,100,0.0,1.3089005235602096,0.1454333915066899,100.0,50.0,0,0,0,2,100,0,100,0.0,0.2908667830133798,0.0,14.543339150668992,25.8173356602676,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,45,6.544502617801047,84.6137338564079,58.91570730070769,0,Desa Stabil
3503080002,TRENGGALEK,GANDUSARI,JAJAR,2,-8.1535045,2,111.7040233,1148,4592,0,0,0,6,6,0,0,0,0,100,0.0,1.3066202090592336,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2177700348432055,0.0,10.888501742160278,24.35540069686412,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,10,2.177700348432056,94.88017973270716,55.07686814748674,0,Desa Stabil
3503080003,TRENGGALEK,GANDUSARI,WONOREJO,1,-8.1456753,2,111.6937156,2097,8388,0,0,0,9,9,0,0,0,0,100,0.0,1.072961373390558,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1192179303767286,0.0,5.960896518836433,22.384358607534573,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,125,14.902241297091082,64.96451080798653,51.592540732682295,0,Desa Stabil
3503080004,TRENGGALEK,GANDUSARI,SUKOREJO,1,-8.1344021,2,111.6990905,3615,14460,1,0,0,14,14,1,100,100,0,100,0.0691562932226832,0.9681881051175656,0.0,100.0,85.0,5,4,9,5,100,100,100,0.6224066390041494,0.3457814661134163,62.24066390041494,17.289073305670815,51.8118948824343,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,47,3.2503457814661134,92.35836729344254,82.68881044995284,1,Desa Unggulan
3503080005,TRENGGALEK,GANDUSARI,GANDUSARI,1,-8.1281366,2,111.7019815,2669,10676,0,0,0,12,12,0,0,0,0,100,0.0,1.1240164855751218,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.2810041213937804,0.0,14.050206069689022,25.62008242787561,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,97,9.085799925065569,78.63908933365825,53.76892954033473,0,Desa Stabil
3503080006,TRENGGALEK,GANDUSARI,WONOANTI,1,-8.1118264,2,111.7097404,1811,7244,0,0,1,7,7,0,0,0,100,100,0.0,0.966316951960243,0.1380452788514632,100.0,50.0,0,1,1,1,100,100,100,0.1380452788514632,0.1380452788514632,13.804527885146328,6.902263942573164,28.282716731087795,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,95,13.114301490889012,69.16799567360812,63.98747875013276,2,Desa Mandiri Program
3503080007,TRENGGALEK,GANDUSARI,WIDORO,1,-8.1218561,2,111.720363,1199,4796,0,0,0,6,6,0,0,0,0,100,0.0,1.2510425354462051,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2085070892410342,0.0,10.42535446205171,24.17014178482069,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,85,17.723102585487904,58.332605364267295,57.3757959826319,2,Desa Mandiri Program
3503080008,TRENGGALEK,GANDUSARI,KARANGANYAR,1,-8.1169286,2,111.7310052,1167,4668,1,0,0,5,5,1,100,100,0,100,0.2142245072836332,1.0711225364181662,0.0,100.0,85.0,0,1,1,0,100,100,0,0.2142245072836332,0.0,21.422450728363327,0.0,28.568980291345333,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,79,16.923736075407025,60.21193318926117,67.66343839176245,1,Desa Unggulan
3503080009,TRENGGALEK,GANDUSARI,MELIS,1,-8.1166304,2,111.7384037,1048,4192,0,0,0,4,4,0,0,0,0,100,0.0,0.9541984732824428,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2385496183206106,0.0,11.927480916030534,24.770992366412216,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,65,15.505725190839694,63.54570721895118,58.047318813498165,2,Desa Mandiri Program
3503080010,TRENGGALEK,GANDUSARI,KRANDEGAN,1,-8.1094663,2,111.7467553,1173,4692,0,0,0,10,10,0,0,0,0,100,0.0,2.131287297527707,0.0,100.0,35.0,0,1,1,1,100,100,100,0.2131287297527706,0.2131287297527706,21.312872975277067,10.656436487638532,32.78772378516624,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,64,13.640238704177325,67.93150599500943,60.490081545792506,2,Desa Mandiri Program
3503080011,TRENGGALEK,GANDUSARI,SUKORAME,1,-8.1175614,2,111.7536879,2234,8936,0,0,1,6,6,0,0,0,100,100,0.0,0.6714413607878246,0.1119068934646374,100.0,50.0,1,1,2,3,100,100,100,0.2238137869292748,0.3357206803939123,22.381378692927484,16.786034019695613,35.66696508504924,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,50,5.595344673231871,86.84522455941769,61.60126372720408,0,Desa Stabil
3503090001,TRENGGALEK,DURENAN,NGADISUKO,1,-8.1305126,2,111.7952308,1884,7536,0,0,1,7,7,0,0,0,100,100,0.0,0.9288747346072188,0.1326963906581741,100.0,50.0,2,0,2,2,100,100,100,0.2653927813163482,0.2653927813163482,26.53927813163482,13.26963906581741,35.92356687898089,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,34,4.511677282377919,89.39294985812239,67.92018670555746,2,Desa Mandiri Program
3503090002,TRENGGALEK,DURENAN,DURENAN,1,-8.1201301,2,111.8056225,1357,5428,1,0,0,4,4,1,100,100,0,100,0.1842299189388356,0.7369196757553427,0.0,100.0,85.0,1,2,3,0,100,100,0,0.552689756816507,0.0,55.2689756816507,0.0,42.10759027266028,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,120,22.10759027266028,48.02458069106401,75.82935563727148,1,Desa Unggulan
3503090003,TRENGGALEK,DURENAN,PANDEAN,1,-8.1198112,2,111.8068186,791,3164,0,0,0,3,3,0,0,0,0,100,0.0,0.9481668773704172,0.0,100.0,35.0,0,2,2,2,100,100,100,0.6321112515802781,0.6321112515802781,63.21112515802781,31.605562579013903,57.92667509481669,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,51,16.11883691529709,62.10426839324133,60.19209561302831,5,Desa Tenaga Kesehatan
3503090004,TRENGGALEK,DURENAN,PANGGUNGSARI,1,-8.122213379,2,111.8148552,693,2772,0,0,0,3,3,0,0,0,0,100,0.0,1.0822510822510822,0.0,100.0,35.0,0,1,1,3,100,100,100,0.3607503607503607,1.0822510822510822,36.07503607503608,54.11255411255412,56.07503607503608,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,14,5.050505050505051,88.12615420837943,68.33137443959697,5,Desa Tenaga Kesehatan
3503090005,TRENGGALEK,DURENAN,MALASAN,1,-8.125443211,2,111.8271555,2182,8728,0,0,1,9,9,0,0,0,100,100,0.0,1.0311640696608615,0.1145737855178735,100.0,50.0,1,0,1,2,100,100,100,0.1145737855178735,0.229147571035747,11.457378551787352,11.457378551787352,29.165902841429883,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,32,3.6663611365719526,91.38030626309488,66.42950633666696,2,Desa Mandiri Program
3503090006,TRENGGALEK,DURENAN,KARANGANOM,2,-8.107519987,2,111.8346217,1007,4028,0,0,0,4,4,0,0,0,0,100,0.0,0.9930486593843098,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2482621648460774,0.0,12.413108242303872,24.96524329692155,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,42,10.427010923535256,75.48587348482705,59.28989817271309,2,Desa Mandiri Program
3503090007,TRENGGALEK,DURENAN,BARUHARJO,1,-8.0966716,2,111.8264679,1352,5408,1,0,0,4,4,1,100,100,0,100,0.1849112426035503,0.7396449704142012,0.0,100.0,85.0,0,0,0,2,100,0,100,0.0,0.3698224852071006,0.0,18.49112426035503,27.39644970414201,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,62,11.46449704142012,73.0467213502341,74.65378456105891,1,Desa Unggulan
3503090008,TRENGGALEK,DURENAN,KAMULAN,1,-8.098827439,2,111.8168212,2066,8264,0,0,1,5,5,0,0,0,100,100,0.0,0.6050338818973863,0.1210067763794772,100.0,50.0,0,1,1,1,100,100,100,0.1210067763794772,0.1210067763794772,12.100677637947726,6.050338818973863,27.26040658276864,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,24,2.904162633107454,93.17225130665769,66.13232677635793,2,Desa Mandiri Program
3503090009,TRENGGALEK,DURENAN,SUMBERGAYAM,1,-8.1094645,2,111.8188702,845,3380,0,0,1,3,3,0,0,0,100,100,0.0,0.8875739644970414,0.2958579881656805,100.0,50.0,0,0,0,1,100,0,100,0.0,0.2958579881656805,0.0,14.792899408284024,25.91715976331361,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,42,12.42603550295858,70.78612378606017,63.55790231943442,2,Desa Mandiri Program
3503090010,TRENGGALEK,DURENAN,PAKIS,1,-8.1141206,2,111.8042536,1098,4392,0,0,0,3,3,0,0,0,0,100,0.0,0.6830601092896175,0.0,100.0,35.0,0,0,0,2,100,0,100,0.0,0.4553734061930783,0.0,22.76867030965392,29.107468123861565,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,24,5.46448087431694,87.15288815988595,61.49215584695399,2,Desa Mandiri Program
3503090011,TRENGGALEK,DURENAN,SEMARUM,1,-8.1093925,2,111.7959475,1001,4004,0,0,1,4,4,0,0,0,100,100,0.0,0.999000999000999,0.2497502497502497,100.0,50.0,0,1,1,1,100,100,100,0.2497502497502497,0.2497502497502497,24.975024975024976,12.487512487512488,34.985014985014985,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,31,7.742257742257742,81.79778584691134,66.92603233094488,2,Desa Mandiri Program
3503090012,TRENGGALEK,DURENAN,KENDALREJO,1,-8.1196739,2,111.7937945,1453,5812,0,0,0,5,5,0,0,0,0,100,0.0,0.8602890571231934,0.0,100.0,35.0,1,0,1,2,100,100,100,0.1720578114246386,0.3441156228492773,17.205781142463866,17.205781142463866,33.76462491397109,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,110,18.926359256710253,55.50372310022439,59.49152853851521,2,Desa Mandiri Program
3503090013,TRENGGALEK,DURENAN,GADOR,1,-8.0900723,2,111.809828,1725,6900,0,0,1,4,4,0,0,0,100,100,0.0,0.5797101449275363,0.144927536231884,100.0,50.0,0,1,1,1,100,100,100,0.144927536231884,0.144927536231884,14.492753623188406,7.246376811594203,28.695652173913047,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,53,7.6811594202898545,81.94142931343968,65.36805597482223,2,Desa Mandiri Program
3503090014,TRENGGALEK,DURENAN,SUMBEREJO,2,-8.074244118,2,111.8033676,1405,5620,0,0,0,4,4,0,0,0,0,100,0.0,0.7117437722419929,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.1779359430604982,0.0,8.896797153024911,23.558718861209965,0,0.0,100.0,0,1,1,50,80.0,100,100,100.0,125,22.24199288256228,47.70859726999841,52.16053944230233,4,Desa Miskin Ekstrem
3503100001,TRENGGALEK,POGALAN,NGADIREJO,2,-8.1344984,2,111.7714367,2052,8208,0,0,1,7,7,0,0,0,100,100,0.0,0.8528265107212475,0.1218323586744639,100.0,50.0,1,0,1,3,100,100,100,0.1218323586744639,0.3654970760233917,12.183235867446394,18.274853801169588,32.18323586744639,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,400,48.732943469785575,0.0,52.0458089668616,4,Desa Miskin Ekstrem
3503100002,TRENGGALEK,POGALAN,KEDUNGLURAH,1,-8.1144436,2,111.7754913,1881,7524,0,0,1,6,6,0,0,0,100,100,0.0,0.7974481658692185,0.1329080276448697,100.0,50.0,3,1,4,4,100,100,100,0.531632110579479,0.531632110579479,53.16321105794791,26.581605528973952,51.89792663476874,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,150,19.936204146730464,53.1295560857083,62.287437267263016,5,Desa Tenaga Kesehatan
3503100003,TRENGGALEK,POGALAN,BENDOREJO,1,-8.0945691,2,111.7487385,3120,12480,0,0,0,10,10,0,0,0,0,100,0.0,0.8012820512820512,0.0,100.0,35.0,2,1,3,2,100,100,100,0.2403846153846154,0.1602564102564102,24.03846153846154,8.012820512820513,32.82051282051282,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,142,11.378205128205128,73.24959549060867,55.03008775418907,0,Desa Stabil
3503100004,TRENGGALEK,POGALAN,WONOCOYO,1,-8.1023354,2,111.7223685,1351,5404,0,0,1,5,5,0,0,0,100,100,0.0,0.925240562546262,0.1850481125092524,100.0,50.0,1,0,1,2,100,100,100,0.1850481125092524,0.3700962250185048,18.50481125092524,18.50481125092524,34.80384900074019,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,197,36.45447816432272,14.294739276840914,54.13043617786914,4,Desa Miskin Ekstrem
3503100005,TRENGGALEK,POGALAN,NGETAL,1,-8.0942098,2,111.7309914,1590,6360,1,0,0,5,5,1,100,100,0,100,0.1572327044025157,0.7861635220125787,0.0,100.0,85.0,1,1,2,3,100,100,100,0.3144654088050314,0.4716981132075472,31.446540880503143,23.58490566037736,42.0125786163522,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,155,24.37106918238993,42.70309318477435,69.27345397256548,1,Desa Unggulan
3503100006,TRENGGALEK,POGALAN,NGADIRENGGO,1,-8.0769703,2,111.7420733,2659,10636,0,0,1,7,7,0,0,0,100,100,0.0,0.6581421587062806,0.0940203083866115,100.0,50.0,1,2,3,4,100,100,100,0.2820609251598345,0.376081233546446,28.206092515983457,18.804061677322306,38.80406167732231,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,115,10.812335464460324,74.57996721745015,61.15901214107559,0,Desa Stabil
3503100007,TRENGGALEK,POGALAN,GEMBLEB,1,-8.0738652,2,111.7509355,1507,6028,0,0,1,6,6,0,0,0,100,100,0.0,0.9953550099535502,0.165892501658925,100.0,50.0,0,0,0,4,100,0,100,0.0,0.6635700066357001,0.0,33.178500331785,33.271400132714,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,57,9.455872594558723,77.76904054342573,60.09475408752108,0,Desa Stabil
3503100008,TRENGGALEK,POGALAN,NGULANWETAN,2,-8.054316274,2,111.7607683,1402,5608,0,0,0,4,4,0,0,0,0,100,0.0,0.7132667617689016,0.0,100.0,35.0,0,0,0,3,100,0,100,0.0,0.5349500713266762,0.0,26.74750356633381,30.699001426533524,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,298,53.13837375178316,0.0,47.17475035663338,4,Desa Miskin Ekstrem
3503100009,TRENGGALEK,POGALAN,NGULANKULON,1,-8.0627596,2,111.7423447,1385,5540,1,0,0,4,4,1,100,100,0,100,0.1805054151624548,0.7220216606498194,0.0,100.0,85.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,40,7.220216606498195,83.02511576360382,68.80251157636039,1,Desa Unggulan
3503100010,TRENGGALEK,POGALAN,POGALAN,1,-8.0530964,2,111.7380888,2082,8328,0,0,0,5,5,0,0,0,0,100,0.0,0.6003842459173871,0.0,100.0,35.0,1,1,2,6,100,100,100,0.2401536983669548,0.7204610951008645,24.015369836695484,36.023054755043226,44.01536983669549,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,13,1.5609990393852065,96.3300577488435,60.13684823405822,0,Desa Stabil
3503110001,TRENGGALEK,TRENGGALEK,KARANGSOKO,1,-8.0808629,2,111.7083476,2774,11096,0,1,0,17,17,1,100,0,0,100,0.0901225666906993,1.5320836337418888,0.0,100.0,65.0,1,1,2,3,100,100,100,0.1802451333813987,0.270367700072098,18.02451333813987,13.518385003604902,32.61715933669791,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,9,0.8111031002162941,98.0930791996514,72.46359775413961,1,Desa Unggulan
3503110002,TRENGGALEK,TRENGGALEK,SAMBIREJO,1,-8.0776338,2,111.7185643,1228,4912,0,0,0,7,7,0,0,0,0,100,0.0,1.4250814332247557,0.0,100.0,35.0,0,0,0,1,100,0,100,0.0,0.2035830618892508,0.0,10.17915309446254,24.07166123778501,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,135,27.48371335504886,35.385199916527355,55.056435301098986,4,Desa Miskin Ekstrem
3503110003,TRENGGALEK,TRENGGALEK,KELUTAN,1,-8.0678568,2,111.7062974,1467,5868,0,0,1,7,7,0,0,0,100,100,0.0,1.1929107021131562,0.1704158145875937,100.0,50.0,1,1,2,3,100,100,100,0.3408316291751874,0.5112474437627812,34.08316291751874,25.56237218813905,43.85821404226312,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,196,33.40149965916837,21.47235727995725,63.11178923856151,4,Desa Miskin Ekstrem
3503110004,TRENGGALEK,TRENGGALEK,TAMANAN,1,-8.0568631,2,111.7033287,1846,7384,0,0,1,8,8,0,0,0,100,100,0.0,1.0834236186348862,0.1354279523293607,100.0,50.0,2,2,4,2,100,100,100,0.5417118093174431,0.2708559046587215,54.17118093174431,13.542795232936076,47.08559046587216,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,120,16.25135427952329,61.792717225229616,67.95066933899099,5,Desa Tenaga Kesehatan
3503110005,TRENGGALEK,TRENGGALEK,NGANTRU,1,-8.0544093,2,111.7046123,2215,8860,0,0,0,9,9,0,0,0,0,100,0.0,1.015801354401806,0.0,100.0,35.0,5,2,7,2,100,100,100,0.7900677200902935,0.2257336343115124,79.00677200902935,11.286681715575622,56.11738148984199,0,0.0,100.0,0,0,0,100,100.0,100,0,60.0,105,11.851015801354402,72.13800744833054,60.74314611729355,5,Desa Tenaga Kesehatan
3503110006,TRENGGALEK,TRENGGALEK,SUMBERGEDONG,1,-8.0520933,2,111.7141166,3040,12160,0,0,1,8,8,0,0,0,100,100,0.0,0.6578947368421052,0.0822368421052631,100.0,50.0,6,10,16,2,100,100,100,1.3157894736842104,0.1644736842105263,100.0,8.223684210526315,63.28947368421053,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,40,3.289473684210526,92.26637675414187,75.04900609646681,5,Desa Tenaga Kesehatan
3503110007,TRENGGALEK,TRENGGALEK,SURODAKAN,1,-8.0487622,2,111.713701,3343,13372,0,0,0,10,10,0,0,0,0,100,0.0,0.7478312892611427,0.0,100.0,35.0,3,4,7,1,100,100,100,0.5234819024827999,0.0747831289261142,52.34819024827999,3.7391564463057136,42.43493867783428,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,240,17.947950942267425,57.80398205071723,61.88913287453029,5,Desa Tenaga Kesehatan
3503110008,TRENGGALEK,TRENGGALEK,REJOWINANGUN,1,-8.0481221,2,111.7328252,1673,6692,0,1,0,5,5,1,100,0,0,100,0.1494321578003586,0.7471607890017933,0.0,100.0,65.0,0,1,1,0,100,100,0,0.1494321578003586,0.0,14.943215780035862,0.0,25.977286312014343,0,0.0,100.0,0,0,0,100,100.0,100,100,100.0,132,19.72504482964734,53.62599617307306,66.35692119531089,1,Desa Unggulan
